Sara,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",No,"4.5 Project #5: Additional Water Quality Sampling
The FPBGSA will consider augmenting the water quality network in the vicinity of Pole Creek Fan. This area was identified (Appendix K) as having limited water quality information on analytes that are near a regulatory threshold. If additional water quality sampling is deemed appropriate by the FPBGSA, a detailed monitoring program outlining which wells would be sampled, the sampling frequency, and the suite of analytes will be prepared and implemented by the FPBGSA prior to the five year update to the GSP. The FPBGSA would need to identify who is going to collect these additional samples (e.g., FPBGSA staff, consultant) and develop a funding source for these activities. Water quality regulatory authorities do not fall into the purview of FPBGSA, but the agency is committed to monitoring the water quality and working with the appropriate entity that does have regulatory authority to address any concerns identified in the future.
",Page 4-4 / 4.5,"
1. Do those projects list potential impacts to water quality? No
2. Do those projects evaluate benefits to DAC? No
3. Are the projects new, on-going or proposed? No
4. Are the projects implemented by the GSP or others? 
5. If others, is the GSP coordinating with the others in implementation?

No mention of DAC/ They do have project to have GW quality sampling proposed, but since it 1- It is not talking about impact, 2- it will/might be proposed 
"
Lauren,OTHER,,,NA,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,
Lauren,,,,NA,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,No,,,
Lauren,,,,NA,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",No,,,
Lauren,,,,NA,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Somewhat,"The FPBGSA desires to dampen the impacts of groundwater extraction by supporting the restoration efforts at the Cienega Restoration Project. The primary action being considered by the FPBGSA is to provide supplemental groundwater to the restoration program during multi-year droughts when the shallow groundwater levels decline to below the Critical Water Level. The groundwater would be supplied from an existing production well (if a suitable well can be found or alternatively a newly constructed well) that is extracting water from the deeper hydrostratigraphic units (i.e., not the shallow aquifers). CDFW and the restoration management team would use the water in the manner they deem most beneficial to their restoration program.
&&
The FPBGSA will consider establishing a discretionary fund that will be used to purchase supplemental waters when they are available. The amount of these waters that become available will vary from year to year with little or no water available most years. A likely source of supplemental water could come from UWCD’s Table A allocation and the opportunity that allocation affords UWCD to purchase Article 21 waters. In the past, UWCD has used their funds to purchase Article 21 waters and deliver them via the Santa Clara River to downstream users. A significant portion of the waters infiltrate in the Fillmore and Piru basins thus increasing the water levels and groundwater storage.","Page 4-2 / 4.1
Page 4-3 / 4.4",Specifics on how these PMAs would achieve sustainability not mentioned; no quantified estimates of how much water these projects would bring in
Lauren,,,,NA,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",No,,,"Most of the PMAs involve monitoring of wells/water quality, and none mention sustainable yield. That said, the basin is not thought to be in overdraft currently, and sustainable yield is thought to be met for the forseeable future"
Lauren,,,,NA,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,"Project #4 (Section 4.4) relates to the purchase of supplemental water resources from outside the basin, but no mention of exporting/trading water or pumping credits"
Lauren,,,,NA,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,Yes,"Undesirable results related to surface water depletions were considered significant, yet not unreasonable, because natural climate variability (i.e., prolong droughts) is a significant cause of depleted surface waters (i.e., dry streams), that are not eliminated with pumping reductions (DBS&A, 2021c [Appendix J]). Climate conditions are considered to have a more significant impact on surface water flows than groundwater pumping.
&&
Two primary causes of groundwater conditions that would lead to undesirable results are considered (1) climate variability and (2) groundwater pumping. Less precipitation (inflow) and more pumping (outflow) generally results in lower groundwater levels.","Page 3-4 / 3.2.2
Page 3-5 / 3.2.3",Climate change noted as a potential driver of Depletions of GW Levels and Depletions of ISWs
Lauren,,,,NA,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",Somewhat,"The FPBGSA evaluates multiple water quality parameters (e.g., Section 3.5.1.2) against the MTs associated with the WQOs and MCLs, but does not assume responsibility or the authority to enforce water quality standards. The FPBGSA acknowledges that it will cooperate with existing regulatory authorities (e.g., the RWQCB and DDW) and will not implement projects or management actions that further degrade water quality beyond historical conditions (i.e., Section 2.2.2.5).",Page 3-6 / 3.2.4,"GSA will cooperate with RWQCB to regulate water quality, but does not refer to any coordination beyond this"
,,,,NA,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,7,,,
,,,,NA,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Somewhat,,,"Mostly proposed, with a few vaguely planned for near-future implementation"
